[[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -59.19449946497278, -0.0, -52.617332857753574, -7.105427357601002e-15, -41.436149625480944, -86.66666666666666, -34.239677744209466, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.61417322834647, 2.4158453015843406e-13, -86.61417322834647, -65.11394941146997, -81.04778577449264, -83.41712285405728, -65.11394941146997, -81.04778577449264, -86.61417322834646, -86.3623024357523, -85.14901076884541, -86.66666666666671, -86.18832148243911, -83.3153774330245, -59.999999999999886, -59.99999999999991, -64.18984633339818, -81.04778577449264, -86.61417322834646, -65.11394941147003, -81.04778577449264, -80.44243338360985, -41.43614962548089, -41.436149625480894, -86.66666666666666, -55.45181915916935, -86.66666666666687, -80.44243338360985, -69.11568943781792, -86.66666666666688, -72.51940171493585, -72.2854071182029, -86.66666666666688, -72.51940171493585, -72.2854071182029, -86.66666666666684, -72.51940171493585, -50.64418287558776, -86.66666666666694, -63.783801803503664, -86.66666666666659, -67.26588775737409, -65.80142071249267, -62.995307492401054, -62.02797393461841, -86.66666666666694, -66.47908106601996, -62.28980917842574, -62.027973934618416, -63.673604396722816, -63.673604396722816, -59.038229434774394, -54.54728269066414, -54.547282690664204, -73.31624017562382, -86.66666666666637, -58.92923634833007, -50.27652086475619, -86.66666666666657, -58.92923634833005, -61.75263078809732, -62.26297366546151, -59.038229434774394, -54.54728269066424, -86.66666666666646, -55.90722422790291, -59.0382294347744, -53.02067964305722, -59.03822943477439, -68.62400080438387, -45.17520057495703, -53.8157297542632, -61.590712120612224, -68.62400080438387, -56.02240896358541, -62.95922179634421, -65.11317289574738, -86.66666666666671, -71.52516904583017, -86.66666666666677, -68.32456289254793, -71.52516904582994, -69.05040932812854, -61.65962848778443, -69.05040932812854, -61.65962848778449, -66.1365528300826, -67.2357640832527, -86.6666666666677, -77.69935898028838, -46.84118786662168, -62.91794560040577, -61.75765715941111, -68.01611213231959, -68.01611213231959, 351.8518518516739, 3.979039320256561e-13, -66.5824788085069, -66.97249787690261, 351.8518518517044, 3.410605131648481e-13, -66.58247880850693, 351.8518518517039, -25.51705613752182, -52.49845592776668, -65.15860241189452, -62.82051282051312, -65.15860241189452, -72.37283941889633, 1.3784529073745944e-12, -50.768029159073066, -65.41350681091177, -66.58247880850688, -54.185734125629025, -54.18573412562893, -54.18573412562876, -54.185734125628805, -86.66666666666615, -55.17408636866615, -57.49547196832507, -54.18573412562877, -54.18573412562878, -86.666666666666, -55.17408636866618, -57.495471968325134, -65.73079284827446, 2.2495783014164772e-11, -61.33955721748901, -65.7307928482744, -62.949640287769924, -61.659628487784765, -62.46924776413166, -65.7307928482745, -39.73620502546245, -62.65448747206642, -64.40621729920112, -86.66666666665144, -62.92879110480233, -64.57507705856436], [0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 5, 7, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 9, 7, 9, 4, 6, 9, 4, 7, 8, 5, 6, 5, 5, 5, 5, 4, 4, 7, 9, 4, 3, 2, 1, 4, 2, 6, 4, 2, 8, 3, 2, 8, 3, 2, 9, 2, 9, 9, 8, 12, 9, 8, 3, 3, 9, 8, 6, 3, 3, 2, 5, 6, 6, 4, 4, 6, 1, 6, 2, 2, 2, 5, 6, 4, 4, 4, 7, 1, 7, 7, 0, 1, 6, 8, 1, 1, 7, 5, 7, 4, 4, 3, 7, 3, 7, 2, 2, 7, 5, 7, 4, 4, 2, 2, 27, 4, 2, 4, 27, 4, 2, 27, 3, 8, 2, 1, 1, 6, 11, 2, 1, 1, 5, 1, 2, 1, 4, 2, 2, 3, 1, 3, 1, 1, 2, 16, 1, 4, 1, 0, 0, 3, 16, 0, 1, 7, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 0, 3, 0, 2, 0, 1, 0, 1, 0, 3, 0, 5, 3, 2, 4, 2, 1, 3, 9, 0, 3, 3, 2, 2, 2, 1, 1, 3, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 7, 1, 4, 1, 2, 2, 2, 3, 1, 2, 2, 2, 1, 1, 4, 5, 4, 5, 0, 4, 3, 0, 4, 3, 3, 3, 5, 0, 4, 3, 3, 3, 2, 10, 2, 2, 2, 1, 2, 1, 0, 5, 0, 1, 5, 0, 7, 0, 6, 4, 2, 0, 3, 5, 4, 2, 1, 0, 5, 3, 1, 0, 6, 3, 0, 5, 13, 7, 1, 3, 1, 1, 12, 4, 1, 0, 1, 1, 1, 1, 0, 3, 2, 3, 3, 0, 3, 2, 0, 6, 2, 0, 1, 4, 3, 0, 6, 2, 1, 0, 1, 0], 0.03681970000000001]
         520735 function calls (512189 primitive calls) in 0.565 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        1    0.000    0.000    0.001    0.001 version.py:10(<module>)
        1    0.000    0.000    0.000    0.000 version.py:269(LooseVersion)
       10    0.000    0.000    0.000    0.000 version.py:304(__init__)
       10    0.000    0.000    0.000    0.000 version.py:309(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
       10    0.000    0.000    0.000    0.000 version.py:314(<listcomp>)
        5    0.000    0.000    0.000    0.000 version.py:333(_cmp)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        5    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        1    0.000    0.000    0.000    0.000 version.py:93(StrictVersion)
        3    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
        5    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        8    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
       30    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       30    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       30    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        6    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
        6    0.000    0.000    0.000    0.000 weakref.py:287(update)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1087(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1209(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1303(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:133(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1417(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1621(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1836(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1893(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2298(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2368(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:238(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:2443(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:25(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2647(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:517(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:63(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:672(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:91(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:948(RadioButtons)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.001    0.001 win.py:2(<module>)
        1    0.000    0.000    0.000    0.000 win.py:202(tzwin)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 win.py:34(_settzkeyname)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.000    0.000 wintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
     2287    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x00007FFD67474C60}
       39    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      905    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       13    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
    55/21    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
       35    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        2    0.001    0.000    0.001    0.000 {built-in method _ctypes.LoadLibrary}
       36    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       42    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
       16    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
      268    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
     2089    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       18    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
    31/30    0.035    0.001    0.038    0.001 {built-in method _imp.create_dynamic}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
    31/26    0.002    0.000    0.013    0.001 {built-in method _imp.exec_dynamic}
       94    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      318    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
     2089    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       32    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       30    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      176    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      126    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      116    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        9    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
      871    0.002    0.000    0.002    0.000 {built-in method _thread.allocate_lock}
     1362    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
       68    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       14    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
 1130/946    0.014    0.000    0.091    0.000 {built-in method builtins.__build_class__}
   383/32    0.001    0.000    0.415    0.013 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      364    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      983    0.001    0.000    0.006    0.000 {built-in method builtins.any}
     2753    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      394    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      321    0.015    0.000    0.015    0.000 {built-in method builtins.compile}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       25    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       36    0.002    0.000    0.004    0.000 {built-in method builtins.eval}
    590/1    0.001    0.000    0.566    0.566 {built-in method builtins.exec}
    13542    0.004    0.000    0.004    0.000 {built-in method builtins.getattr}
      547    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
     4957    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
      965    0.000    0.000    0.000    0.000 {built-in method builtins.id}
    35357    0.005    0.000    0.005    0.000 {built-in method builtins.isinstance}
      823    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      415    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
72875/71912    0.007    0.000    0.007    0.000 {built-in method builtins.len}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      380    0.000    0.000    0.000    0.000 {built-in method builtins.max}
    24107    0.004    0.000    0.004    0.000 {built-in method builtins.min}
      111    0.000    0.000    0.004    0.000 {built-in method builtins.next}
     2156    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      156    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     4103    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      450    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
       70    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      431    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      805    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      148    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        6    0.000    0.000    0.000    0.000 {built-in method gc.collect}
      268    0.022    0.000    0.022    0.000 {built-in method io.open_code}
       33    0.003    0.000    0.003    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      268    0.043    0.000    0.043    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method nt._add_dll_directory}
        6    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        2    0.000    0.000    0.000    0.000 {built-in method nt.access}
     2870    0.000    0.000    0.001    0.000 {built-in method nt.fspath}
       78    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       31    0.003    0.000    0.003    0.000 {built-in method nt.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
        2    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        2    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
     1328    0.074    0.000    0.074    0.000 {built-in method nt.stat}
        2    0.000    0.000    0.000    0.000 {built-in method nt.unsetenv}
        1    0.000    0.000    0.000    0.000 {built-in method nt.urandom}
       32    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
     3682    0.003    0.000    0.003    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
      305    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
4088/2624    0.004    0.000    0.023    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
      824    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        2    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
       59    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 {built-in method sys.audit}
      718    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
      196    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        2    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.ConnectRegistry}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x000002CDC11F9CA0}
      685    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x000002CDC1671C10}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x000002CDC11900D0}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
      104    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      298    0.009    0.000    0.009    0.000 {method '__exit__' of '_io._IOBase' objects}
       42    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
     1349    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'nt.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
      410    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       37    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      865    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       30    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
    19163    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
      192    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       14    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       15    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
       60    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       33    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
      336    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     2707    0.002    0.000    0.002    0.000 {method 'expandtabs' of 'str' objects}
      318    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      713    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      810    0.001    0.000    0.001    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     2092    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
       26    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
     6218    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      134    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      663    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        9    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
       47    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
     2186    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       36    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       31    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
     1269    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       34    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
6941/6937    0.003    0.000    0.003    0.000 {method 'join' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       93    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
     7723    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
    32525    0.004    0.000    0.004    0.000 {method 'lstrip' of 'str' objects}
     1603    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
        8    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      560    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
     1162    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
     3881    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      402    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      268    0.013    0.000    0.013    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.001    0.001    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
